C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_43_017.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_43_017.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_43_017.jpg, 0, 1, 0, 30.19003
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_43_119.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_43_119.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_43_119.jpg, 0.1040115, 1, 0, 30.18637
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_43_219.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_43_219.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_43_219.jpg, 0.1075437, 1, 0, 30.18953
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_43_320.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_43_320.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_43_320.jpg, 0, 1, 0, 30.18977
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_43_421.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_43_421.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_43_421.jpg, 0, 1, 0, 30.19024
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_43_526.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_43_526.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_43_526.jpg, 0, 1, 0, 30.19027
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_43_630.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_43_630.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_43_630.jpg, 0, 1, 0, 30.19032
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_43_730.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_43_730.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_43_730.jpg, 0, 1, 0, 30.19031
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_43_832.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_43_832.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_43_832.jpg, 0, 1, 0, 30.19029
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_43_933.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_43_933.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_43_933.jpg, 0, 1, 0, 30.19031
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_44_036.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_44_036.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_44_036.jpg, 0, 1, 0, 30.19031
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_44_139.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_44_139.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_44_139.jpg, 0, 1, 0, 30.1903
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_44_243.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_44_243.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_44_243.jpg, 0, 1, 0, 30.1903
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_44_345.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_44_345.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_44_345.jpg, 0, 1, 0, 30.1903
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_44_446.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_44_446.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_44_446.jpg, 0, 1, 0, 30.19024
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_44_547.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_44_547.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_44_547.jpg, 0, 1, 0, 30.19031
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_44_649.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_44_649.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_44_649.jpg, 0, 1, 0, 30.19033
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_44_750.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_44_750.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_44_750.jpg, 0, 1, 0, 30.19029
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_44_852.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_44_852.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_44_852.jpg, 0, 1, 0, 30.1903
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_44_954.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_44_954.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_44_954.jpg, 0, 1, 0, 30.19029
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_45_059.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_45_059.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_45_059.jpg, 0, 1, 0, 30.19031
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_45_162.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_45_162.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_45_162.jpg, -0.3106758, 1, 0, 30.17139
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_45_265.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_45_265.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_45_265.jpg, -0.6053956, 1, 0, 30.13159
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_45_369.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_45_369.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_45_369.jpg, -0.3184498, 1, 0, 30.19218
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_45_469.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_45_469.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_45_469.jpg, -0.02141532, 1, 0, 30.18726
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_45_574.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_45_574.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_45_574.jpg, 0, 1, 0, 30.18943
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_45_678.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_45_678.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_45_678.jpg, 0.2628444, 1, 0, 30.16827
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_45_779.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_45_779.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_45_779.jpg, 0.05758887, 1, 0, 30.19022
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_45_879.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_45_879.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_45_879.jpg, 0, 1, 0, 30.18987
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_45_980.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_45_980.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_45_980.jpg, 0, 1, 0, 30.19019
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_46_082.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_46_082.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_46_082.jpg, 0, 1, 0, 30.18977
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_46_183.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_46_183.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_46_183.jpg, 0.1573173, 1, 0, 30.18386
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_46_283.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_46_283.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_46_283.jpg, 0.457651, 1, 0, 30.14822
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_46_386.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_46_386.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_46_386.jpg, 0.1596264, 1, 0, 30.19182
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_46_488.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_46_488.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_46_488.jpg, 0, 1, 0, 30.18892
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_46_590.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_46_590.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_46_590.jpg, 0, 1, 0, 30.19019
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_46_693.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_46_693.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_46_693.jpg, 0, 1, 0, 30.19038
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_46_794.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_46_794.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_46_794.jpg, 0, 1, 0, 30.19042
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_46_897.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_46_897.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_46_897.jpg, 0, 1, 0, 30.19043
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_46_997.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_46_997.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_46_997.jpg, 0, 1, 0, 30.19043
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_47_098.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_47_098.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_47_098.jpg, 0, 1, 0, 30.19044
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_47_198.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_47_198.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_47_198.jpg, 0, 1, 0, 30.19092
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_47_304.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_47_304.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_47_304.jpg, 0, 1, 0, 30.19024
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_47_405.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_47_405.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_47_405.jpg, 0, 1, 0, 30.19116
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_47_507.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_47_507.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_47_507.jpg, 0, 1, 0, 30.19013
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_47_606.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_47_606.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_47_606.jpg, 0, 1, 0, 30.19031
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_47_713.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_47_713.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_47_713.jpg, 0, 1, 0, 30.1903
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_47_818.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_47_818.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_47_818.jpg, 0, 1, 0, 30.19033
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_47_921.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_47_921.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_47_921.jpg, 0, 1, 0, 30.19029
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_48_027.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_48_027.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_48_027.jpg, 0, 1, 0, 30.19031
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_48_131.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_48_131.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_48_131.jpg, 0, 1, 0, 30.19029
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_48_233.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_48_233.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_48_233.jpg, 0, 1, 0, 30.19029
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_48_335.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_48_335.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_48_335.jpg, 0, 1, 0, 30.1903
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_48_442.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_48_442.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_48_442.jpg, -0.3435813, 1, 0, 30.16553
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_48_546.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_48_546.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_48_546.jpg, -0.03113849, 1, 0, 30.19029
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_48_649.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_48_649.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_48_649.jpg, 0, 1, 0, 30.18989
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_48_752.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_48_752.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_48_752.jpg, 0, 1, 0, 30.19025
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_48_856.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_48_856.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_48_856.jpg, 0, 1, 0, 30.19028
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_48_960.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_48_960.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_48_960.jpg, 0, 1, 0, 30.19031
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_49_067.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_49_067.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_49_067.jpg, 0, 1, 0, 30.19031
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_49_171.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_49_171.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_49_171.jpg, 0, 1, 0, 30.1903
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_49_275.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_49_275.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_49_275.jpg, 0, 1, 0, 30.1903
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_49_379.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_49_379.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_49_379.jpg, 0, 1, 0, 30.1903
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_49_485.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_49_485.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_49_485.jpg, 0, 1, 0, 30.1903
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_49_590.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_49_590.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_49_590.jpg, -0.2922231, 1, 0, 30.17169
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_49_689.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_49_689.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_49_689.jpg, -0.03822479, 1, 0, 30.19049
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_49_794.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_49_794.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_49_794.jpg, 0, 1, 0, 30.19007
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_49_896.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_49_896.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_49_896.jpg, 0, 1, 0, 30.19028
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_50_001.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_50_001.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_50_001.jpg, 0, 1, 0, 30.19038
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_50_104.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_50_104.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_50_104.jpg, 0.30795, 1, 0, 30.16926
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_50_206.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_50_206.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_50_206.jpg, 0.003762889, 1, 0, 30.18979
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_50_309.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_50_309.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_50_309.jpg, 0, 1, 0, 30.19005
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_50_413.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_50_413.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_50_413.jpg, 0, 1, 0, 30.19026
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_50_514.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_50_514.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_50_514.jpg, 0, 1, 0, 30.19028
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_50_615.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_50_615.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_50_615.jpg, 0, 1, 0, 30.19009
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_50_718.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_50_718.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_50_718.jpg, -0.2639646, 1, 0, 30.17694
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_50_825.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_50_825.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_50_825.jpg, -0.416196, 1, 0, 30.17524
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_50_927.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_50_927.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_50_927.jpg, -0.1237575, 1, 0, 30.19211
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_51_030.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_51_030.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_51_030.jpg, 0, 1, 0, 30.18896
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_51_133.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_51_133.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_51_133.jpg, 0, 1, 0, 30.19007
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_51_233.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_51_233.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_51_233.jpg, 0, 1, 0, 30.19032
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_51_334.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_51_334.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_51_334.jpg, 0.1637751, 1, 0, 30.1822
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_51_435.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_51_435.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_51_435.jpg, 0.2642001, 1, 0, 30.18051
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_51_537.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_51_537.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_51_537.jpg, 0, 1, 0, 30.18812
C:\Users\jayke\Downloads\autonomous_car_training\IMG\center_2020_12_27_11_13_51_638.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\left_2020_12_27_11_13_51_638.jpg, C:\Users\jayke\Downloads\autonomous_car_training\IMG\right_2020_12_27_11_13_51_638.jpg, 0, 1, 0, 30.18996
